ntrees,lr,folds,block,image
300,0.1,F4,0.3021427285276994,0.049638832707310065
300,0.1,F5,0.3137076972349738,0.020519309054901513
300,0.1,F6,0.21911409947133398,0.35674940055731963
300,0.1,F7,0.2836860716736159,0.10649576363241364
300,0.1,F8,0.2587152271241008,0.28072507552870085
300,0.1,A,0.30663360075784196,0.12483765997302575
300,0.1,T,0.26669742761564197,0.15294150826329744
300,0.25,F1,0.435085276714236,0.1416194177231318
300,0.25,F2,0.322318033313695,0.01525923357031389
300,0.25,F3,0.31757588187038555,0.03886440800404534
300,0.25,F4,0.2981213612628294,0.04946547240681887
300,0.25,F5,0.3154692003843279,0.02106942457916161
300,0.25,F6,0.2195760406508238,0.3600544358758344
300,0.25,F7,0.28495276297039107,0.11023245709320006
300,0.25,F8,0.2660596609487399,0.28743202416918434
300,0.25,A,0.3073947772644286,0.1279996091777113
300,0.25,T,0.26672626600530625,0.15824355575610582
300,0.5,F1,0.4325327764241791,0.14576033637000696
300,0.5,F2,0.323817685180226,0.012701577943471487
300,0.5,F3,0.3180373256767842,0.04110380697825611
300,0.5,F4,0.3005821979473021,0.05472406818838482
300,0.5,F5,0.3160563681007793,0.020574320607327556
300,0.5,F6,0.22065390340296664,0.3631650573520835
300,0.5,F7,0.2871166939357154,0.10779926135129259
300,0.5,F8,0.26892700840082495,0.29190332326283985
300,0.5,A,0.3084654948835972,0.12971646900670786
300,0.5,T,0.2679663167608721,0.15409780585481414
300,0.75,F1,0.4311405035386936,0.14681149264190607
300,0.75,F2,0.32365700819452625,0.012398127275879967
300,0.75,F3,0.3155762920426579,0.04193455175901173
300,0.75,F4,0.30196266730688437,0.05940479630164697
300,0.75,F5,0.3197928899327426,0.021179447684013697
300,0.75,F6,0.22121849817789863,0.36517400038882764
300,0.75,F7,0.288277827624426,0.11140560504019115
300,0.75,F8,0.2696312691785301,0.28882175226586104
300,0.75,A,0.3089071194995449,0.13089122166966727
300,0.75,T,0.26675510439497063,0.15925884144621805
5,0.005,F1,0.5377073906485671,0.6367777282283239
5,0.005,F2,0.3746987306518129,0.6384168545170799
5,0.005,F3,0.5266099261689909,0.16427075055984974
5,0.005,F4,0.3629434007562571,0.32689973995954924
5,0.005,F5,0.4537738870502829,0.10001100231048521
5,0.005,F6,0.42945131653236157,0.16881601970060267
5,0.005,F7,0.42903889797857175,0.37393004562242016
5,0.005,F8,0.30957291614266313,0.6062235649546828
5,0.005,A,0.4279745582411884,0.3769182132316242
5,0.005,T,0.42000230707117314,0.36677195555304865
5,0.01,F1,0.5377073906485671,0.6367777282283239
5,0.01,F2,0.3746987306518129,0.6384168545170799
5,0.01,F3,0.5266099261689909,0.16427075055984974
5,0.01,F4,0.3629434007562571,0.32689973995954924
5,0.01,F5,0.4537738870502829,0.10001100231048521
5,0.01,F6,0.42945131653236157,0.16881601970060267
5,0.01,F7,0.42903889797857175,0.37393004562242016
5,0.01,F8,0.30957291614266313,0.6062235649546828
5,0.01,A,0.4279745582411884,0.3769182132316242
5,0.01,T,0.42000230707117314,0.36677195555304865
5,0.025,F1,0.5377073906485671,0.6367777282283239
5,0.025,F2,0.3746987306518129,0.6384168545170799
5,0.025,F3,0.5266099261689909,0.16427075055984974
5,0.025,F4,0.3629434007562571,0.32689973995954924
5,0.025,F5,0.4537738870502829,0.10001100231048521
5,0.025,F6,0.42945131653236157,0.16881601970060267
5,0.025,F7,0.42903889797857175,0.37393004562242016
5,0.025,F8,0.30957291614266313,0.6062235649546828
5,0.025,A,0.4279745582411884,0.3769182132316242
5,0.025,T,0.42000230707117314,0.36677195555304865
5,0.05,F1,0.5377073906485671,0.6367777282283239
5,0.05,F2,0.3746987306518129,0.6384168545170799
5,0.05,F3,0.5266099261689909,0.030809795564545217
5,0.05,F4,0.3629434007562571,0.32689973995954924
5,0.05,F5,0.4537738870502829,0.02084937836945755
5,0.05,F6,0.42945131653236157,0.3800142570150995
5,0.05,F7,0.42903889797857175,0.37393004562242016
5,0.05,F8,0.30957291614266313,0.6062235649546828
5,0.05,A,0.4279745582411884,0.37674017052889475
5,0.05,T,0.42000230707117314,0.36677195555304865
5,0.075,F1,0.5377073906485671,0.6367777282283239
5,0.075,F2,0.3746987306518129,0.6384168545170799
5,0.075,F3,0.5266099261689909,0.03232680777288155
5,0.075,F4,0.3629434007562571,0.012828662236347821
5,0.075,F5,0.4537738870502829,0.017878754538453112
5,0.075,F6,0.42945131653236157,0.3800142570150995
5,0.075,F7,0.42903889797857175,0.08590049967412561
5,0.075,F8,0.30957291614266313,0.15903323262839875
5,0.075,A,0.4279745582411884,0.24539709957633876
5,0.075,T,0.42000230707117314,0.15113655592532005
5,0.1,F1,0.5377073906485671,0.1370325539912085
5,0.1,F2,0.3746987306518129,0.019247442344373145
5,0.1,F3,0.3426989335520919,0.03232680777288155
5,0.1,F4,0.2889382390012605,0.012250794568043899
5,0.1,F5,0.33569979716024345,0.02084937836945755
5,0.1,F6,0.42945131653236157,0.3800142570150995
5,0.1,F7,0.42903889797857175,0.09189658918096888
5,0.1,F8,0.25801096634639564,0.4821148036253776
5,0.1,A,0.3745305339839131,0.14696657835842633
5,0.1,T,0.28123197600645977,0.15181341305206164
5,0.25,F1,0.4638009049773756,0.12887812957890044
5,0.25,F2,0.31765840072840235,0.011054274319403534
5,0.25,F3,0.33352132895816244,0.024922343422668525
5,0.25,F4,0.33155272792749535,0.3111817393816816
5,0.25,F5,0.3274794491299242,0.016173396413246777
5,0.25,F6,0.2123389621721501,0.34981530684984774
5,0.25,F7,0.2789359793107088,0.08381490332391917
5,0.25,F8,0.2573067055686906,0.17709969788519642
5,0.25,A,0.31532430734661365,0.13786747389685802
5,0.25,T,0.27800207636405583,0.14233741327768068
5,0.5,F1,0.4545770971110338,0.1399949034847423
5,0.5,F2,0.3153018049381393,0.011487775273105627
5,0.5,F3,0.3321882690730107,0.03232680777288155
5,0.5,F4,0.3360542584478723,0.010517191563132022
5,0.5,F5,0.3205935731824491,0.02442512927714824
5,0.5,F6,0.21028589026330646,0.3945952951850171
5,0.5,F7,0.27909431572280574,0.09289593743210944
5,0.5,F8,0.2613310528698627,0.2061631419939577
5,0.5,A,0.31367828270106,0.11405077274776175
5,0.5,T,0.27015803437536046,0.1670144960234644
5,0.75,F1,0.4635108481262328,0.1389118939924826
5,0.75,F2,0.3284237587702855,0.020374544823998586
5,0.75,F3,0.3321369975389664,0.03232680777288155
5,0.75,F4,0.3368945441450093,0.010574978329962459
5,0.75,F5,0.32283548628162695,0.030421388491583268
5,0.75,F6,0.21490530205820457,0.39692826129220404
5,0.75,F7,0.28088879505990394,0.11349120139039759
5,0.75,F8,0.29478343981085564,0.4706344410876133
5,0.75,A,0.3217973964738856,0.15170793964764043
5,0.75,T,0.2753201061252739,0.17502397202323872
20,0.005,F1,0.5377073906485671,0.6367777282283239
20,0.005,F2,0.3746987306518129,0.6384168545170799
20,0.005,F3,0.5266099261689909,0.16427075055984974
20,0.005,F4,0.3629434007562571,0.32689973995954924
20,0.005,F5,0.4537738870502829,0.10001100231048521
20,0.005,F6,0.42945131653236157,0.16881601970060267
20,0.005,F7,0.42903889797857175,0.37393004562242016
20,0.005,F8,0.30957291614266313,0.6062235649546828
20,0.005,A,0.4279745582411884,0.3769182132316242
20,0.005,T,0.42000230707117314,0.36677195555304865
20,0.01,F1,0.5377073906485671,0.6367777282283239
20,0.01,F2,0.3746987306518129,0.6384168545170799
20,0.01,F3,0.5266099261689909,0.028895470634977993
20,0.01,F4,0.3629434007562571,0.32689973995954924
20,0.01,F5,0.4537738870502829,0.10001100231048521
20,0.01,F6,0.42945131653236157,0.16881601970060267
20,0.01,F7,0.42903889797857175,0.37393004562242016
20,0.01,F8,0.30957291614266313,0.6062235649546828
20,0.01,A,0.4279745582411884,0.3599963032410152
20,0.01,T,0.42000230707117314,0.36677195555304865
20,0.025,F1,0.5377073906485671,0.13238198381856403
20,0.025,F2,0.3746987306518129,0.024492803884168524
20,0.025,F3,0.5266099261689909,0.030376363505020598
20,0.025,F4,0.2889382390012605,0.012770875469517495
20,0.025,F5,0.3427458097576599,0.0206293321597536
20,0.025,F6,0.42945131653236157,0.3800142570150995
20,0.025,F7,0.42903889797857175,0.086682598305453
20,0.025,F8,0.25851400975904215,0.17208459214501515
20,0.025,A,0.39846304006228334,0.10742910078782399
20,0.025,T,0.28304879455531207,0.15051610355914036
20,0.05,F1,0.46281471168349,0.1343568834809199
20,0.05,F2,0.31760484173316905,0.019117392058262572
20,0.05,F3,0.3371616078753076,0.02712562305858557
20,0.05,F4,0.27975511673969145,0.013175382837330218
20,0.05,F5,0.3316963809117113,0.02084937836945755
20,0.05,F6,0.23179181850844321,0.3800142570150995
20,0.05,F7,0.2791998733308704,0.08468390180317187
20,0.05,F8,0.25801096634639564,0.17691842900302113
20,0.05,A,0.3122544146411348,0.10703015595323104
20,0.05,T,0.2788095512746568,0.15006486547464604
20,0.075,F1,0.4571295974010906,0.13387908517551128
20,0.075,F2,0.3192651705853998,0.011054274319403534
20,0.075,F3,0.3319831829368335,0.026872787690529476
20,0.075,F4,0.2791549126703079,0.014504478474429372
20,0.075,F5,0.3261449770470801,0.017878754538453112
20,0.075,F6,0.2279423086793615,0.3806623031559847
20,0.075,F7,0.27735261518973975,0.08633499891375185
20,0.075,F8,0.25786005332260176,0.1772809667673716
20,0.075,A,0.3096041022290519,0.10605845612942937
20,0.075,T,0.27059061022032527,0.14778047267189354
20,0.1,F1,0.44883397145840587,0.12862330381601583
20,0.1,F2,0.3213004124042633,0.009840471649037674
20,0.1,F3,0.3305475799835931,0.024055479303619176
20,0.1,F4,0.27849468819398593,0.01438890494076861
20,0.1,F5,0.32513077826411874,0.017108592804488953
20,0.1,F6,0.2261458707591233,0.38098632622642736
20,0.1,F7,0.2764553755211907,0.08524875081468608
20,0.1,F8,0.2574073142512199,0.17993957703927488
20,0.1,A,0.3080394988544876,0.10502392582428982
20,0.1,T,0.26929288268543083,0.14211179423543352
20,0.25,F1,0.4431488571760065,0.12782697330700132
20,0.25,F2,0.322960741256494,0.007846367262007936
20,0.25,F3,0.3191140278917145,0.02539189482048687
20,0.25,F4,0.2814356881339656,0.014157757873446974
20,0.25,F5,0.32438347389772604,0.016723511937506874
20,0.25,F6,0.21870348508956527,0.352083468342946
20,0.25,F7,0.2750303478123186,0.09167933956115581
20,0.25,F8,0.25720609688616125,0.1906344410876133
20,0.25,A,0.30524783976799397,0.10329296927402064
20,0.25,T,0.26762025608490025,0.1409554966439167
20,0.5,F1,0.44575936883629186,0.13859336178887682
20,0.5,F2,0.32060414546623106,0.008539968787931285
20,0.5,F3,0.3184987694831829,0.033807700642924265
20,0.5,F4,0.31102574875457656,0.033111817393816856
20,0.5,F5,0.3149887904345041,0.015513257784134704
20,0.5,F6,0.21700970076476933,0.3945952951850171
20,0.5,F7,0.28025544941151637,0.10158592222463614
20,0.5,F8,0.2606770964334222,0.25528700906344415
20,0.5,A,0.3086023836980618,0.12262929160884767
20,0.5,T,0.2627465682316299,0.1341587229962209
20,0.75,F1,0.4451212437637777,0.13881633433140095
20,0.75,F2,0.32456751111349147,0.022108548638806957
20,0.75,F3,0.3275738310090238,0.035071877483204505
20,0.75,F4,0.31294640177660404,0.061253972840219606
20,0.75,F5,0.3192057222162913,0.02844097260424694
20,0.75,F6,0.21649643278755837,0.37191368025403404
20,0.75,F7,0.2889639520768459,0.11231805344340651
20,0.75,F8,0.26258866140147896,0.27160120845921454
20,0.75,A,0.31218296951813396,0.13019058100681674
20,0.75,T,0.27901142000230705,0.16512493654464433
40,0.005,F1,0.5377073906485671,0.6367777282283239
40,0.005,F2,0.3746987306518129,0.6384168545170799
40,0.005,F3,0.5266099261689909,0.030376363505020598
40,0.005,F4,0.3629434007562571,0.32689973995954924
40,0.005,F5,0.4537738870502829,0.10001100231048521
40,0.005,F6,0.42945131653236157,0.16881601970060267
40,0.005,F7,0.42903889797857175,0.37393004562242016
40,0.005,F8,0.30957291614266313,0.6062235649546828
40,0.005,A,0.4279745582411884,0.36018141484977056
40,0.005,T,0.42000230707117314,0.36677195555304865
40,0.01,F1,0.5377073906485671,0.6367777282283239
40,0.01,F2,0.3746987306518129,0.6384168545170799
40,0.01,F3,0.5266099261689909,0.030376363505020598
40,0.01,F4,0.3629434007562571,0.012366368101704661
40,0.01,F5,0.4537738870502829,0.022499724942237842
40,0.01,F6,0.42945131653236157,0.3800142570150995
40,0.01,F7,0.42903889797857175,0.086682598305453
40,0.01,F8,0.30957291614266313,0.4850755287009063
40,0.01,A,0.4279745582411884,0.2865261779144782
40,0.01,T,0.42000230707117314,0.15051610355914036
40,0.025,F1,0.46414897319874693,0.13075746958017453
40,0.025,F2,0.31760484173316905,0.019117392058262572
40,0.025,F3,0.33726415094339623,0.02698114570541066
40,0.025,F4,0.2823960146449793,0.014273331407107737
40,0.025,F5,0.3316963809117113,0.017878754538453112
40,0.025,F6,0.23127855053123236,0.3800142570150995
40,0.025,F7,0.2792526521349026,0.08590049967412561
40,0.025,F8,0.25821218371145427,0.17939577039274923
40,0.025,A,0.312731718476199,0.10678982754642287
40,0.025,T,0.269840812089053,0.1480060917141407
40,0.05,F1,0.4490080055690916,0.12986557941007837
40,0.05,F2,0.321889561351829,0.008279868215710029
40,0.05,F3,0.3315730106644791,0.026439355631004857
40,0.05,F4,0.27891483104255443,0.014504478474429372
40,0.05,F5,0.32539767268068753,0.017108592804488953
40,0.05,F6,0.22624852435456555,0.3728209448512734
40,0.05,F7,0.27729983638570754,0.08568325005431243
40,0.05,F8,0.2575582272750139,0.17861027190332324
40,0.05,A,0.3084862086654911,0.10416404266807758
40,0.05,T,0.26776444803322186,0.14772406791133175
40,0.075,F1,0.4451212437637777,0.1284003312734917
40,0.075,F2,0.3223715923089283,0.007846367262007936
40,0.075,F3,0.3289068908941756,0.026005923571480127
40,0.075,F4,0.28167576976171893,0.01895405952036988
40,0.075,F5,0.32246183409843066,0.017108592804488953
40,0.075,F6,0.2255812759841913,0.38156956775322404
40,0.075,F7,0.2753470206365124,0.08498805127091025
40,0.075,F8,0.25770914029880776,0.1764954682779456
40,0.075,A,0.30739684596831784,0.10517104521673981
40,0.075,T,0.2669281347329565,0.14758305600992727
40,0.1,F1,0.4438449936187493,0.12836847805313112
40,0.1,F2,0.32108617642333026,0.007846367262007936
40,0.1,F3,0.32316447908121415,0.025464133497074326
40,0.1,F4,0.2819158513894724,0.01958971395550424
40,0.1,F5,0.32454361054766734,0.017108592804488953
40,0.1,F6,0.21906277267361285,0.3815047631391355
40,0.1,F7,0.27513590542038313,0.08307625461655443
40,0.1,F8,0.2592182705367473,0.17703927492447125
40,0.1,A,0.30599650746139706,0.10499969728154597
40,0.1,T,0.26597646787403395,0.14202718709459083
40,0.25,F1,0.44459914143172063,0.13149009364846787
40,0.25,F2,0.3219431203470623,0.011574475463846046
40,0.25,F3,0.32029327317473344,0.027486816441522843
40,0.25,F4,0.3032230958525899,0.016584802080323646
40,0.25,F5,0.32331589623145085,0.019144020244251325
40,0.25,F6,0.21911409947133398,0.3954377551681679
40,0.25,F7,0.2785137488784504,0.09537258309797958
40,0.25,F8,0.2571557925448966,0.25867069486404837
40,0.25,A,0.3085197709915298,0.11947015512607595
40,0.25,T,0.2654573768600761,0.1451294489254893
40,0.5,F1,0.44326487991646357,0.13916671975536732
40,0.5,F2,0.3219966793422956,0.011747875845326883
40,0.5,F3,0.31737079573420834,0.0331936718919309
40,0.5,F4,0.30856491207010384,0.057266685928922256
40,0.5,F5,0.31109213195259955,0.022719771151941903
40,0.5,F6,0.2189601190781707,0.3736634048344242
40,0.5,F7,0.2864305694832955,0.10254182055181404
40,0.5,F8,0.2605261834096283,0.26567975830815715
40,0.5,A,0.30852578387334567,0.1257474635334856
40,0.5,T,0.2654285384704118,0.1630097580235772
40,0.75,F1,0.4387980044088642,0.13849780212779517
40,0.75,F2,0.32338921321836,0.011791225940697037
40,0.75,F3,0.3157813781788351,0.03503575814491078
40,0.75,F4,0.31246623852109723,0.062178561109505925
40,0.75,F5,0.3135475605850325,0.022389701837385867
40,0.75,F6,0.21993532823487139,0.3734689909921587
40,0.75,F7,0.28769726078007074,0.11066695633282642
40,0.75,F8,0.25916796619548266,0.2839274924471299
40,0.75,A,0.3088478687653267,0.12974456111655122
40,0.75,T,0.2680239935402007,0.17361385300919396
60,0.005,F1,0.5377073906485671,0.6367777282283239
60,0.005,F2,0.3746987306518129,0.6384168545170799
60,0.005,F3,0.5266099261689909,0.028895470634977993
60,0.005,F4,0.3629434007562571,0.012366368101704661
60,0.005,F5,0.4537738870502829,0.02084937836945755
60,0.005,F6,0.42945131653236157,0.3800142570150995
60,0.005,F7,0.42903889797857175,0.086682598305453
60,0.005,F8,0.30957291614266313,0.6062235649546828
60,0.005,A,0.4279745582411884,0.3012782775158474
60,0.005,T,0.42000230707117314,0.36677195555304865
60,0.01,F1,0.5377073906485671,0.13238198381856403
60,0.01,F2,0.3183546676664346,0.025836656840645067
60,0.01,F3,0.34567268252666117,0.030376363505020598
60,0.01,F4,0.2889382390012605,0.012770875469517495
60,0.01,F5,0.33628696487669474,0.0206293321597536
60,0.01,F6,0.42945131653236157,0.3800142570150995
60,0.01,F7,0.42903889797857175,0.086682598305453
60,0.01,F8,0.25821218371145427,0.18078549848942593
60,0.01,A,0.3679577928677507,0.1086846957004349
60,0.01,T,0.2812031376167955,0.15051610355914036
60,0.025,F1,0.4615964729086901,0.13040708415620816
60,0.025,F2,0.3199078785281988,0.011054274319403534
60,0.025,F3,0.33347005742411817,0.025897565556599056
60,0.025,F4,0.2790948922633696,0.014504478474429372
60,0.025,F5,0.3259314615138251,0.017878754538453112
60,0.025,F6,0.22809628907252477,0.3806623031559847
60,0.025,F7,0.277563730405869,0.08537910058657394
60,0.025,F8,0.25765883595754313,0.18169184290030216
60,0.025,A,0.31041495225926735,0.10593442546099426
60,0.025,T,0.2684854077748299,0.14611653223532062
60,0.05,F1,0.4459914143172061,0.129738166528636
60,0.05,F2,0.3223715923089283,0.007889717357378201
60,0.05,F3,0.3259844134536505,0.025102940114137162
60,0.05,F4,0.28173579016865735,0.01958971395550424
60,0.05,F5,0.32267534963168576,0.017108592804488953
60,0.05,F6,0.22563260278191244,0.3733393817639816
60,0.05,F7,0.2752942418324801,0.08485770149902239
60,0.05,F8,0.25901705317168877,0.17716012084592148
60,0.05,A,0.3073378072082762,0.10434829185863376
60,0.05,T,0.26675510439497063,0.14205538947487173
60,0.075,F1,0.44407703909966356,0.12687137669618398
60,0.075,F2,0.3209254994376306,0.007716316975897364
60,0.075,F3,0.3218314191960624,0.02611428158636131
60,0.075,F4,0.28167576976171893,0.019820861022825764
60,0.075,F5,0.32310238069819575,0.017163604356914997
60,0.075,F6,0.21906277267361285,0.3633594711943491
60,0.075,F7,0.27476645379215703,0.08976754290679989
60,0.075,F8,0.25901705317168877,0.17752265861027194
60,0.075,A,0.3055572984788412,0.10354201416870054
60,0.075,T,0.26675510439497063,0.1421681989959953
60,0.1,F1,0.4423366979928066,0.12811365229024652
60,0.1,F2,0.32113973541856355,0.008886769550892959
60,0.1,F3,0.3203445447087777,0.026511594307592312
60,0.1,F4,0.2814957085409039,0.019011846287200207
60,0.1,F5,0.32342265399807835,0.017713719881175094
60,0.1,F6,0.21788225632602787,0.38156956775322404
60,0.1,F7,0.2747136749881248,0.09054964153812728
60,0.1,F8,0.25881583580663015,0.18386706948640485
60,0.1,A,0.30501888847248915,0.10702798263685791
60,0.1,T,0.26669742761564197,0.14053246093970329
60,0.25,F1,0.44280078895463515,0.13400649805695353
60,0.25,F2,0.3219431203470623,0.01343852956476499
60,0.25,F3,0.32024200164068906,0.029256664017915157
60,0.25,F4,0.30190264689994595,0.02889338341519787
60,0.25,F5,0.3185651756165261,0.020299262845197452
60,0.25,F6,0.21911409947133398,0.3428164085282872
60,0.25,F7,0.27983321897925795,0.09763197914403654
60,0.25,F8,0.2577594446400724,0.2661027190332327
60,0.25,A,0.30777006206869034,0.11655568057569818
60,0.25,T,0.2664955588879917,0.15071352022110662
60,0.5,F1,0.43705766330200724,0.13935783907753074
60,0.5,F2,0.32055058647099777,0.01274492803884164
60,0.5,F3,0.3180885972108285,0.03301307520046237
60,0.5,F4,0.30790468759378187,0.05582201675816234
60,0.5,F5,0.31050496423614815,0.023544944438332105
60,0.5,F6,0.2193707334599394,0.3741170371330439
60,0.5,F7,0.28600833905103706,0.10714751249185317
60,0.5,F8,0.2618844006237738,0.2682779456193354
60,0.5,A,0.30767124649356425,0.1267531623446952
60,0.5,T,0.2660053062636982,0.15000846071408425
60,0.75,F1,0.4385659589279499,0.14525068484423775
60,0.75,F2,0.33169085747951366,0.012484827466620385
60,0.75,F3,0.3179347826086957,0.03489128079173587
60,0.75,F4,0.30976532020887104,0.05917364923432533
60,0.75,F5,0.32438347389772604,0.02222466718010785
60,0.75,F6,0.2197300210439871,0.3733393817639816
60,0.75,F7,0.2872750303478123,0.11288290245492072
60,0.75,F8,0.2627898787665376,0.2764954682779456
60,0.75,A,0.31151691541013665,0.1295928577517344
60,0.75,T,0.26865843811281576,0.17178069829093578
80,0.005,F1,0.5377073906485671,0.6367777282283239
80,0.005,F2,0.3746987306518129,0.6384168545170799
80,0.005,F3,0.5266099261689909,0.030376363505020598
80,0.005,F4,0.3629434007562571,0.012770875469517495
80,0.005,F5,0.4537738870502829,0.022499724942237842
80,0.005,F6,0.42945131653236157,0.3800142570150995
80,0.005,F7,0.42903889797857175,0.086682598305453
80,0.005,F8,0.30957291614266313,0.48501510574018125
80,0.005,A,0.4279745582411884,0.28656918846536417
80,0.005,T,0.42000230707117314,0.15051610355914036
80,0.01,F1,0.46472908690103265,0.13238198381856403
80,0.01,F2,0.3174977237427026,0.024492803884168524
80,0.01,F3,0.33946882690730107,0.027486816441522843
80,0.01,F4,0.28653742272372607,0.013175382837330218
80,0.01,F5,0.33303085299455537,0.01804378919573113
80,0.01,F6,0.233947544012729,0.3800142570150995
80,0.01,F7,0.2793054309389349,0.08633499891375185
80,0.01,F8,0.25801096634639564,0.17794561933534747
80,0.01,A,0.31406598182092216,0.10748445643018945
80,0.01,T,0.28108778405813817,0.1502340797563314
80,0.025,F1,0.4492980624202344,0.1298018729693572
80,0.025,F2,0.3213004124042633,0.008843419455522805
80,0.025,F3,0.3309577522559475,0.026042042909773855
80,0.025,F4,0.2780745453454174,0.014504478474429372
80,0.025,F5,0.32507739938080493,0.017108592804488953
80,0.025,F6,0.2261458707591233,0.37301535869353897
80,0.025,F7,0.2770887211695783,0.08563980013034977
80,0.025,F8,0.25735700990995525,0.178368580060423
80,0.025,A,0.3081624717056656,0.10416551818723549
80,0.025,T,0.2678221248125505,0.14208359185515262
80,0.05,F1,0.44459914143172063,0.1281455055106071
80,0.05,F2,0.3215146483851963,0.007803017166637782
80,0.05,F3,0.3224466776045939,0.025464133497074326
80,0.05,F4,0.28173579016865735,0.019531927188673803
80,0.05,F5,0.32433009501441235,0.014798107602596589
80,0.05,F6,0.22532464199558588,0.3733393817639816
80,0.05,F7,0.274924790204254,0.08433630241147083
80,0.05,F8,0.25901705317168877,0.1868882175226586
80,0.05,A,0.30673660474701364,0.10503832408296258
80,0.05,T,0.2660053062636982,0.1421681989959953
80,0.075,F1,0.44338090265692076,0.12801809262916486
80,0.075,F2,0.32055058647099777,0.008756719264782387
80,0.075,F3,0.31983182936833465,0.027197861735173023
80,0.075,F4,0.2814957085409039,0.019705287489165002
80,0.075,F5,0.32390306394790225,0.015458246231708661
80,0.075,F6,0.2183441975055176,0.3633594711943491
80,0.075,F7,0.2743970021639309,0.09046274169020208
80,0.075,F8,0.25881583580663015,0.1895468277945619
80,0.075,A,0.30508989080764226,0.10531315600363837
80,0.075,T,0.2675337409159072,0.1403914490382988
80,0.1,F1,0.44517925513400625,0.1303115244951265
80,0.1,F2,0.32065770446146435,0.011877926131437455
80,0.1,F3,0.3189089417555373,0.027703532471285097
80,0.1,F4,0.29830142248364444,0.02051430222479056
80,0.1,F5,0.32251521298174446,0.018978985586973307
80,0.1,F6,0.21844685110095985,0.38176398159548963
80,0.1,F7,0.27703594236554596,0.09489463393439057
80,0.1,F8,0.2587152271241008,0.19395770392749245
80,0.1,A,0.3074700696758754,0.1100003237958732
80,0.1,T,0.2676779328642288,0.1421681989959953
80,0.25,F1,0.44152453880960674,0.13521692043065558
80,0.25,F2,0.32108617642333026,0.014132131090688449
80,0.25,F3,0.32029327317473344,0.031423824315538584
80,0.25,F4,0.30466358561911044,0.05079456804391791
80,0.25,F5,0.3173374613003096,0.01782374298602707
80,0.25,F6,0.2189601190781707,0.37573715248525696
80,0.25,F7,0.28305272602522824,0.10123832283293499
80,0.25,F8,0.25780974898133713,0.2811480362537765
80,0.25,A,0.3080909536764783,0.12593933730484952
80,0.25,T,0.26612065982235555,0.15243386541824133
80,0.5,F1,0.4387980044088642,0.1389118939924826
80,0.5,F2,0.320818381447164,0.012354777180509813
80,0.5,F3,0.3176784249384742,0.036913963736184385
80,0.5,F4,0.30778464677990514,0.05258595781566022
80,0.5,F5,0.31274687733532613,0.02046429750247547
80,0.5,F6,0.22024328902119794,0.37301535869353897
80,0.5,F7,0.28669446350345706,0.10640886378448833
80,0.5,F8,0.26112983550480406,0.2823564954682779
80,0.5,A,0.3082367403673991,0.1278764510217022
80,0.5,T,0.26744722574691426,0.150882734502792
80,0.75,F1,0.4332289128669219,0.1450914187424348
80,0.75,F2,0.3224251513041615,0.01213802670365871
80,0.75,F3,0.3166529942575882,0.03926172072527634
80,0.75,F4,0.3088650141047956,0.0566310314937879
80,0.75,F5,0.3200064054659977,0.022389701837385867
80,0.75,F6,0.22044859621208235,0.3720432894822111
80,0.75,F7,0.2872750303478123,0.11227460351944385
80,0.75,F8,0.26681422606770966,0.2764350453172205
80,0.75,A,0.30946454132838364,0.12953310472767737
80,0.75,T,0.2661783366016841,0.17022956737548645
120,0.005,F1,0.5377073906485671,0.13238198381856403
120,0.005,F2,0.3183546676664346,0.025836656840645067
120,0.005,F3,0.34567268252666117,0.028895470634977993
120,0.005,F4,0.2889382390012605,0.012770875469517495
120,0.005,F5,0.33628696487669474,0.0206293321597536
120,0.005,F6,0.42945131653236157,0.3800142570150995
120,0.005,F7,0.42903889797857175,0.086682598305453
120,0.005,F8,0.25836309673524827,0.18078549848942593
120,0.005,A,0.36797665699572496,0.10849958409167958
120,0.005,T,0.2830199561656477,0.15051610355914036
120,0.01,F1,0.4626986889430328,0.1306300566987323
120,0.01,F2,0.3193722885758663,0.014478931853650123
120,0.01,F3,0.3362899917965545,0.026872787690529476
120,0.01,F4,0.27927495348418463,0.014504478474429372
120,0.01,F5,0.3274260702466104,0.017878754538453112
120,0.01,F6,0.23071395575630038,0.3804678893137191
120,0.01,F7,0.2789887581147411,0.08485770149902239
120,0.01,F8,0.25801096634639564,0.178368580060423
120,0.01,A,0.3115969591579607,0.10600739751611986
120,0.01,T,0.2695235898027454,0.147921484573298
120,0.025,F1,0.4458173802065205,0.1284321844938523
120,0.025,F2,0.3223715923089283,0.008063117738859038
120,0.025,F3,0.3288556193601313,0.025500252835368054
120,0.025,F4,0.2818558309825341,0.01958971395550424
120,0.025,F5,0.32251521298174446,0.014358015183188466
120,0.025,F6,0.22568392957963357,0.3733393817639816
120,0.025,F7,0.2752942418324801,0.08511840104279822
120,0.025,F8,0.2592182705367473,0.18761329305135954
120,0.025,A,0.30770150972358995,0.10525179500811394
120,0.025,T,0.2663802053293344,0.14182977043262457
120,0.05,F1,0.44349692539737784,0.12906924890106386
120,0.05,F2,0.32124685340903003,0.008149817929599457
120,0.05,F3,0.3199856439704676,0.025897565556599056
120,0.05,F4,0.2814957085409039,0.019474140421843367
120,0.05,F5,0.32379630618127464,0.015513257784134704
